1.92			0.81				
1.95			0.80				
1.92			0.85				
2.03			0.92				
2.01			0.97				
1.95			0.97				
1.88			0.92				
1.83			0.94				
1.74			0.94				
1.64			0.82				
1.57			0.88				
1.52			0.66				
1.41			0.81				
1.49			0.70				
1.49			0.85				
1.50			0.73				
1.59			0.81				
1.67			0.81				
1.76			0.93				
1.87			1.02				
1.90			1.01				
1.83			1.02				
1.77			1.08				
1.74			0.95				
1.68			1.06				
1.61			0.95				
1.52			0.97				
1.50			0.84				
1.53			0.98				
1.48			0.78				
1.44			0.75				
1.44			0.67				
1.50			0.88				
1.54			0.77				
1.48			0.68				
1.43			0.66				
1.37			0.64				
1.33			0.56				
1.33			0.58				
1.34			0.51				
1.28			0.52				
1.29			0.44				
1.35			0.37				
1.55			0.78				
1.60			0.83				
1.55			0.70				
1.54			0.69				
1.55			0.70				
1.57			0.70				
1.63			0.67				
1.63			0.68				
1.66			0.80				
1.63			0.81				
1.61			0.94				
1.57			1.21				
1.66			1.26				
1.76			1.57				
1.72			1.31				
1.60			1.36				
1.57			1.15				
1.69			1.08				
1.90			1.15				
1.81			1.11				
1.73			1.08				
1.74			0.97				
1.90			0.92				
1.80			0.89				
1.65			0.74				
1.55			0.74				
1.51			0.67				
1.54			0.73				
1.55			0.65				
1.48			0.73				
1.48			0.61				
1.50			0.76				
1.41			0.60				
1.35			0.57				
1.33			0.51				
1.37			0.53				
1.48			0.62				
1.62			0.70				
1.68			0.78				
1.57			0.78				
1.56			0.92				
1.55			0.98				
1.48			0.85				
1.42			0.78				
1.38			0.74				
1.33			0.56				
1.29			0.69				
1.32			0.64				
1.39			0.94				
1.42			1.18				
1.35			1.08				
1.32			0.97				
1.33			0.90				
1.32			0.95				
1.31			0.82				
1.22			0.77				
1.20			0.68				
1.19			0.71				
1.20			0.60				
1.18			0.59				
1.12			0.51				
1.13			0.54				
1.30			0.54				
1.35			0.61				
1.38			0.53				
1.42			0.65				
1.46			0.61				
1.40			0.61				
1.38			0.47				
1.54			0.64				
1.75			1.11				
1.63			1.11				
1.54			0.94				
1.50			1.01				
1.52			0.99				
1.49			1.06				
1.51			0.97				
1.51			1.22				
1.51			1.17				
1.52			1.23				
1.52			1.34				
1.53			1.65				
1.59			1.61				
1.53			1.60				
1.52			1.61				
1.57			1.66				
1.59			1.58				
1.59			1.81				
1.61			1.68				
1.56			1.66				
1.55			1.58				
1.52			1.52				
1.57			1.74				
1.60			1.61				
1.60			1.53				
1.62			1.57				
1.59			1.59				
1.57			1.57				
1.57			1.48				
1.64			1.60				
1.85			1.41				
1.87			1.45				
1.98			1.25				
2.04			1.15				
1.98			1.00				
2.02			1.02				
1.96			1.10				
1.76			0.94				
1.72			0.97				
1.57			0.92				
1.50			0.77				
1.42			0.75				
1.38			0.68				
1.48			0.73				
1.78			0.79				
1.92			1.06				
1.88			0.92				
1.98			1.01				
2.11			1.05				
2.02			0.99				
1.87			0.86				
1.74			0.81				
1.66			0.55				
1.55			0.72				
1.55			0.59				
1.55			0.71				
1.53			0.62				
1.51			0.66				
1.48			0.58				
1.42			0.61				
1.37			0.55				
1.31			0.51				
1.29			0.46				
1.35			0.52				
1.45			0.55				
1.48			0.68				
1.46			0.68				
1.38			0.70				
1.33			0.62				
1.35			0.63				
1.32			0.54				
1.37			0.61				
1.33			0.60				
1.32			0.61				
1.32			0.52				
1.26			0.54				
1.27			0.51				
1.28			0.53				
1.31			0.64				
1.27			0.80				
1.35			0.73				
1.61			0.77				
1.68			1.02				
1.57			1.17				
1.54			1.25				
1.44			1.14				
1.39			0.93				
1.46			0.85				
1.72			0.77				
1.81			0.98				
1.79			0.80				
1.72			0.78				
1.60			0.65				
1.48			0.60				
1.41			0.51				
1.33			0.51				
1.30			0.49				
1.33			0.53				
1.27			0.36				
1.22			0.61				
1.30			0.44				
1.41			0.48				
1.62			0.44				
1.82			0.48				
2.10			0.84				
2.50			1.27				
2.87			1.61				
2.88			1.95				
2.54			2.35				
2.29			2.58				
2.13			2.79				
2.04			3.10				
2.02			3.64				
2.09			4.01				
2.32			4.03				
2.72			4.24				
3.08			3.98				
3.33			3.71				
3.25			3.50				
3.26			3.32				
3.52			3.30				
3.76			3.32				
4.04			3.31				
4.20			3.41				
4.22			3.41				
4.36			3.22				
4.48			2.98				
4.34			2.76				
3.96			2.65				
3.76			2.92				
3.83			3.06				
3.79			3.04				
3.69			3.09				
3.45			2.72				
3.13			2.42				
2.85			2.24				
2.59			1.88				
2.41			1.73				
2.29			1.40				
2.13			1.28				
2.02			1.08				
1.94			1.00				
1.93			0.84				
2.10			0.81				
2.40			0.60				
2.71			0.85				
3.10			0.90				
3.28			1.35				
3.41			1.67				
3.46			1.47				
3.35			1.27				
3.11			1.21				
2.82			1.06				
2.54			1.02				
2.38			0.84				
2.23			0.80				
2.09			0.69				
2.01			0.71				
2.05			0.74				
2.17			0.71				
2.18			0.57				
2.08			0.70				
1.98			0.58				
1.94			0.58				
1.87			0.50				
1.79			0.55				
1.74			0.48				
1.70			0.47				
1.64			0.42				
1.53			0.44				
1.51			0.38				
1.52			0.39				
1.55			0.32				
1.52			0.39				
1.49			0.38				
1.52			0.45				
1.59			0.67				
1.72			1.35				
1.79			1.68				
1.80			1.84				
1.86			2.08				
1.85			2.20				
1.76			2.12				
1.74			2.04				
1.78			1.78				
1.74			1.69				
1.72			1.52				
1.71			1.50				
1.72			1.39				
1.66			1.41				
1.56			1.45				
1.59			1.49				
1.83			1.60				
1.95			1.46				
1.96			1.36				
1.99			1.38				
2.37			1.88				
2.75			1.86				
2.81			1.70				
2.90			1.61				
2.94			1.64				
2.98			1.96				
2.90			1.88				
2.83			1.93				
2.77			1.88				
2.71			2.02				
2.62			1.69				
2.56			1.85				
2.40			1.59				
2.24			1.43				
2.18			1.29				
2.15			1.23				
2.05			1.28				
1.96			1.35				
1.96			1.32				
1.97			1.32				
2.01			1.14				
2.03			1.12				
1.97			1.00				
1.85			0.99				
1.78			0.85				
1.68			0.75				
1.70			0.82				
2.07			0.77				
2.32			0.97				
2.38			1.15				
2.50			1.31				
2.38			1.53				
2.38			1.57				
2.33			1.69				
2.20			1.45				
2.02			1.39				
1.94			1.21				
1.87			1.08				
1.81			0.93				
1.91			0.89				
1.95			0.91				
1.81			0.78				
1.94			0.81				
2.17			0.77				
2.47			0.80				
2.53			1.35				
2.48			1.40				
2.47			1.28				
2.27			1.01				
2.08			1.02				
1.92			0.82				
1.83			0.78				
1.86			0.68				
1.92			0.65				
2.00			0.57				
1.92			0.57				
1.80			0.38				
1.68			0.58				
1.66			0.44				
1.66			0.47				
1.74			0.47				
1.83			0.56				
1.80			0.62				
1.86			0.87				
1.85			0.94				
2.01			0.91				
2.24			1.03				
2.01			0.92				
1.82			0.76				
1.74			0.76				
1.70			0.83				
1.60			0.97				
1.52			0.87				
1.53			0.84				
1.52			0.81				
1.55			1.01				
1.53			0.83				
1.51			0.86				
1.51			0.84				
1.52			0.87				
1.56			0.82				
1.66			0.94				
1.80			0.95				
1.85			1.03				
1.81			1.06				
1.72			0.99				
1.60			0.85				
1.60			0.72				
1.69			0.76				
1.65			0.72				
1.65			0.64				
1.55			0.61				
1.48			0.55				
1.48			0.70				
1.52			0.80				
1.46			0.84				
1.57			0.75				
1.96			0.91				
2.31			1.39				
2.41			1.71				
2.39			1.85				
2.34			1.84				
2.26			1.95				
2.18			2.35				
2.24			2.38				
2.20			2.57				
2.22			2.29				
2.20			2.31				
2.23			2.06				
2.26			2.12				
2.35			2.34				
2.35			2.29				
2.20			2.21				
2.04			2.15				
1.95			1.86				
1.86			1.68				
1.81			1.46				
1.74			1.54				
1.80			1.57				
1.92			1.64				
1.86			1.48				
1.83			1.49				
1.78			1.30				
1.69			1.21				
1.60			1.08				
1.70			1.07				
1.83			1.20				
1.74			1.12				
1.66			0.98				
1.66			1.01				
1.72			0.98				
1.65			0.95				
1.53			0.87				
1.51			0.74				
1.59			0.87				
1.57			0.85				
1.63			0.68				
1.70			0.74				
1.77			0.79				
1.75			1.02				
1.69			1.04				
1.62			1.03				
1.57			0.87				
1.51			0.80				
1.46			0.64				
1.38			0.65				
1.33			0.55				
1.30			0.57				
1.28			0.46				
1.28			0.73				
1.32			0.61				
1.25			0.55				
1.22			0.51				
1.20			0.55				
1.23			0.41				
1.23			0.54				
1.38			0.56				
1.60			0.71				
1.54			0.74				
1.54			0.77				
1.68			0.72				
1.64			0.77				
1.60			0.68				
1.57			0.73				
1.63			0.64				
1.89			1.08				
2.02			1.06				
2.10			1.02				
2.31			1.19				
2.30			1.45				
2.25			1.53				
2.12			1.45				
2.00			1.32				
1.83			1.25				
1.83			1.31				
1.92			1.45				
2.00			1.41				
2.19			1.59				
2.46			1.58				
2.46			1.74				
2.45			1.81				
2.32			1.77				
2.22			1.94				
2.20			2.01				
2.26			1.74				
2.20			1.66				
1.93			1.40				
1.79			1.27				
1.88			1.06				
1.85			1.10				
1.82			1.06				
1.80			1.13				
1.72			1.33				
1.66			1.43				
1.53			1.24				
1.44			1.18				
1.45			0.97				
1.37			0.88				
1.32			0.75				
1.28			0.72				
1.34			0.73				
1.39			0.71				
1.48			0.97				
1.56			1.08				
1.60			1.02				
1.60			1.06				
1.57			0.92				
1.53			0.87				
1.48			0.81				
1.42			0.81				
1.47			0.81				
1.55			1.02				
1.48			0.91				
1.44			0.86				
1.42			0.81				
1.41			0.84				
1.39			0.82				
1.34			0.77				
1.37			0.81				
1.39			0.88				
1.44			0.87				
1.48			0.93				
1.52			0.85				
1.46			0.80				
1.45			0.70				
1.50			0.76				
1.57			1.07				
1.57			0.88				
1.51			0.74				
1.55			0.80				
1.59			0.80				
1.57			0.88				
1.54			0.80				
1.57			0.82				
1.71			0.86				
1.62			0.81				
1.62			0.73				
1.66			0.85				
1.70			0.95				
1.70			0.97				
1.68			0.98				
1.59			0.90				
1.60			1.04				
1.57			1.06				
1.64			1.17				
1.62			1.17				
1.60			1.10				
1.59			1.09				
1.60			0.90				
1.60			1.02				
1.55			0.86				
1.52			0.88				
1.56			0.97				
1.67			1.02				
1.78			1.08				
1.75			1.19				
1.75			1.30				
1.87			1.72				
2.01			1.82				
1.92			1.80				
2.00			1.68				
2.11			1.79				
2.05			1.71				
2.00			1.64				
1.96			1.53				
1.98			1.49				
2.10			1.38				
2.23			1.49				
2.19			1.44				
2.11			1.53				
2.07			1.43				
2.01			1.60				
2.02			1.65				
2.04			1.56				
1.90			1.45				
1.78			1.34				
1.76			1.21				
1.68			1.14				
1.64			0.98				
1.60			0.91				
1.55			0.87				
1.51			0.81				
1.48			0.80				
1.42			0.72				
1.34			0.63				
1.25			0.58				
1.19			0.52				
1.15			0.41				
1.17			0.50				
1.11			0.43				
1.07			0.39				
1.04			0.34				
1.05			0.34				
1.06			0.37				
1.13			0.40				
1.19			0.47				
1.23			0.46				
1.28			0.55				
1.28			0.63				
1.29			0.73				
1.44			0.75				
1.57			0.91				
1.67			0.76				
1.74			0.88				
1.73			0.69				
1.56			0.67				
1.43			0.63				
1.35			0.60				
1.29			0.64				
1.22			0.57				
1.20			0.65				
1.23			0.61				
1.23			0.59				
1.28			0.65				
1.31			0.83				
1.30			0.95				
1.29			1.02				
1.22			1.00				
1.20			0.93				
1.26			1.04				
1.32			1.07				
1.35			1.12				
1.33			1.10				
1.34			1.14				
1.37			1.10				
1.41			1.09				
1.42			1.40				
1.34			1.42				
1.37			1.31				
1.37			1.19				
1.37			1.17				
1.37			1.00				
1.33			0.98				
1.33			0.89				
1.41			1.04				
1.39			0.93				
1.37			0.80				
1.42			0.78				
1.41			0.80				
1.44			0.78				
1.41			0.80				
1.41			0.85				
1.50			0.88				
1.59			0.95				
1.67			1.10				
1.80			1.15				
1.96			1.15				
1.92			1.26				
1.76			1.04				
1.60			1.11				
1.56			1.02				
1.44			1.00				
1.37			0.98				
1.33			0.86				
1.31			0.76				
1.29			0.79				
1.37			0.91				
1.54			1.26				
1.63			1.83				
1.70			1.88				
1.68			1.83				
1.64			1.60				
1.60			1.47				
1.51			1.36				
1.50			1.22				
1.69			1.29				
1.72			1.21				
1.80			1.10				
2.02			1.20				
2.13			1.07				
2.16			1.01				
2.18			1.17				
2.20			1.35				
2.12			1.37				
2.11			1.47				
2.11			1.44				
2.07			1.58				
1.97			1.37				
1.85			1.27				
1.85			1.14				
1.87			1.44				
1.91			1.26				
2.14			1.44				
2.20			1.57				
2.14			1.72				
2.09			1.60				
2.09			1.74				
2.22			1.62				
2.30			1.51				
2.35			1.49				
2.54			1.60				
2.89			1.42				
2.99			1.25				
2.83			1.07				
2.65			1.00				
2.43			0.95				
2.26			0.88				
2.03			0.72				
1.96			0.68				
2.04			0.81				
2.07			1.06				
2.04			0.94				
2.02			1.13				
2.17			1.32				
2.39			1.37				
2.46			1.50				
2.35			1.44				
2.17			1.24				
2.12			1.18				
2.05			1.16				
1.93			1.24				
1.90			1.38				
1.81			1.49				
1.82			1.53				
1.95			1.63				
2.34			1.88				
2.72			2.28				
2.71			2.16				
2.53			1.96				
2.31			1.69				
2.10			1.70				
1.94			1.54				
1.81			1.44				
1.81			1.29				
1.88			1.34				
1.83			1.17				
1.78			1.38				
1.78			1.41				
1.78			1.67				
1.89			2.00				
1.98			2.23				
2.01			2.22				
1.95			2.24				
1.95			2.25				
2.14			2.42				
2.25			2.66				
2.22			2.68				
2.10			2.34				
1.95			2.13				
1.80			1.77				
1.64			1.55				
1.55			1.24				
1.53			1.27				
1.46			1.09				
1.38			1.02				
1.35			0.93				
1.34			1.00				
1.35			1.06				
1.35			1.13				
1.41			1.38				
1.48			1.78				
1.68			2.08				
1.91			1.90				
1.97			1.66				
2.02			1.68				
2.04			1.72				
1.96			1.44				
1.92			1.37				
1.93			1.21				
1.91			1.03				
1.80			0.98				
1.68			0.80				
1.61			0.79				
1.61			0.75				
1.59			0.75				
1.74			0.80				
1.88			1.07				
1.83			1.32				
1.84			1.65				
1.98			1.69				
2.07			1.64				
2.21			1.64				
2.39			1.93				
2.43			2.11				
2.39			2.16				
2.36			1.82				
2.16			1.58				
1.97			1.35				
1.85			1.29				
1.76			1.08				
1.72			1.07				
1.89			0.91				
2.14			0.88				
2.19			0.97				
2.09			1.18				
2.01			1.16				
1.87			1.26				
1.81			1.22				
1.81			1.61				
1.82			1.68				
1.89			1.75				
1.98			1.67				
2.04			1.67				
2.02			1.63				
1.97			1.60				
2.01			1.58				
1.97			1.64				
1.85			1.67				
1.82			1.60				
1.83			1.41				
1.79			1.38				
1.72			1.30				
1.60			1.10				
1.51			1.06				
1.48			0.93				
1.39			0.78				
1.31			0.72				
1.26			0.66				
1.23			0.67				
1.19			0.56				
1.22			0.56				
1.48			0.52				
1.72			0.59				
1.88			0.68				
1.85			0.73				
1.78			0.65				
1.72			0.65				
1.62			0.56				
1.52			0.52				
1.50			0.52				
1.44			0.53				
1.42			0.47				
1.40			0.51				
1.35			0.47				
1.30			0.52				
1.33			0.40				
1.29			0.51				
1.25			0.40				
1.26			0.44				
1.26			0.38				
1.23			0.40				
1.22			0.32				
1.18			0.39				
1.18			0.21				
1.18			0.38				
1.22			0.31				
1.30			0.48				
1.35			0.44				
1.38			0.46				
1.32			0.39				
1.23			0.44				
1.20			0.40				
1.20			0.49				
1.25			0.48				
1.35			0.52				
1.67			0.51				
2.06			0.67				
2.15			0.76				
1.84			0.71				
1.70			0.87				
1.69			1.19				
1.54			1.24				
1.44			1.27				
1.37			1.18				
1.33			1.22				
1.29			1.17				
1.23			1.11				
1.20			0.95				
1.15			0.87				
1.09			0.76				
1.08			0.89				
1.15			0.95				
1.26			1.13				
1.24			1.31				
1.18			1.17				
1.24			1.12				
1.19			1.00				
1.20			0.83				
1.19			0.80				
1.23			0.65				
1.28			0.64				
1.34			0.56				
1.44			0.65				
1.57			0.80				
1.57			1.05				
1.49			0.95				
1.48			1.12				
1.46			1.03				
1.44			1.00				
1.38			0.76				
1.30			0.92				
1.31			0.80				
1.29			0.79				
1.26			0.71				
1.22			0.68				
1.17			0.61				
1.12			0.62				
1.11			0.51				
1.08			0.56				
1.11			0.46				
1.11			0.50				
1.09			0.41				
1.07			0.48				
1.02			0.39				
0.94			0.44				
0.96			0.39				
1.04			0.45				
1.07			0.48				
1.11			0.57				
1.15			0.60				
1.12			0.64				
1.11			0.52				
1.11			0.50				
1.18			0.49				
1.28			0.54				
1.56			0.62				
1.79			0.88				
1.83			0.95				
1.75			1.01				
1.79			1.14				
1.86			1.18				
1.81			1.80				
1.89			1.99				
2.30			1.83				
2.55			1.72				
2.37			1.44				
2.49			1.32				
2.62			1.62				
2.36			1.91				
2.26			1.71				
2.26			1.58				
2.10			1.40				
1.87			1.24				
1.75			1.05				
1.67			1.04				
1.64			0.90				
1.61			1.11				
1.66			0.88				
1.69			0.90				
1.78			0.80				
1.74			0.95				
1.70			0.85				
1.67			0.95				
1.70			1.12				
1.71			1.33				
1.70			1.32				
1.70			1.43				
1.75			1.39				
1.78			1.26				
1.83			1.22				
1.79			1.29				
1.86			1.32				
2.07			1.59				
2.18			1.62				
2.20			1.72				
2.22			1.65				
2.13			1.57				
2.09			1.38				
2.17			1.22				
2.16			1.15				
2.07			1.31				
2.05			1.33				
2.04			1.47				
2.07			1.49				
2.14			1.59				
2.20			1.49				
2.18			1.35				
2.25			1.45				
2.38			1.53				
2.69			1.59				
2.87			1.65				
2.86			1.57				
2.74			1.58				
2.61			1.76				
2.48			1.83				
2.40			1.75				
2.20			1.73				
2.05			1.72				
2.00			1.86				
1.92			1.85				
1.86			1.96				
1.79			1.80				
1.71			1.78				
1.68			1.51				
1.55			1.42				
1.48			1.39				
1.42			1.34				
1.40			1.18				
1.46			1.19				
1.73			1.04				
2.04			1.19				
2.06			1.03				
1.92			0.92				
1.81			0.76				
1.81			0.75				
1.75			0.67				
1.60			0.62				
1.52			0.43				
1.62			0.58				
1.75			0.48				
1.75			0.66				
1.70			0.76				
1.64			1.02				
1.59			0.93				
1.56			0.94				
1.53			0.80				
1.42			0.85				
1.38			0.75				
1.37			0.77				
1.32			0.68				
1.25			0.68				
1.23			0.59				
1.18			0.52				
1.17			0.60				
1.20			0.58				
1.19			0.55				
1.29			0.54				
1.44			0.55				
1.46			0.56				
1.34			0.47				
1.26			0.53				
1.24			0.43				
1.18			0.46				
1.15			0.38				
1.11			0.43				
1.25			0.38				
1.61			0.45				
2.01			0.52				
2.44			0.60				
2.71			0.52				
2.87			0.60				
2.93			0.60				
3.03			0.76				
3.12			0.97				
3.05			1.34				
2.85			1.51				
2.61			1.83				
2.40			1.82				
2.23			1.86				
2.06			1.74				
1.91			1.67				
1.83			1.62				
1.87			1.74				
1.96			1.85				
1.92			2.32				
1.86			2.50				
1.87			2.81				
2.02			2.87				
2.26			2.99				
2.53			3.23				
